datetime,AIZ,EQR,MNST,RJF,SO,cash,commission,total,returns,equity_curve
2013-02-04,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-05,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-06,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-07,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-08,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-11,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-12,0.0,0.0,0.0,0.0,0.0,109982.5,397.5,109982.5,0.0,1.0998250000000025
2013-02-13,0.0,28825.0,0.0,0.0,0.0,81981.25,398.75,110806.25,0.007489827927170234,1.1080625000000026
2013-02-14,0.0,0.0,0.0,0.0,0.0,109975.0,400.0,109975.0,-0.007501833154718307,1.0997500000000024
2013-02-15,0.0,28755.0,0.0,0.0,0.0,82453.75,401.25,111208.75,0.011218458740622772,1.1120875000000023
2013-02-19,0.0,0.0,0.0,23115.0,0.0,88426.25,403.75,111541.25,0.0029898726494093086,1.1154125000000024
2013-02-20,0.0,28720.0,0.0,0.0,0.0,82438.75,406.25,111158.75,-0.003429224614212245,1.1115875000000024
2013-02-21,0.0,0.0,0.0,0.0,0.0,110507.5,407.5,110507.5,-0.005858738066054192,1.1050750000000025
2013-02-22,0.0,0.0,0.0,0.0,0.0,110507.5,407.5,110507.5,0.0,1.1050750000000025
2013-02-25,0.0,28000.0,0.0,0.0,0.0,82886.25,408.75,110886.25,0.003427369183087059,1.1088625000000023
2013-02-26,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,-0.0048360369297365535,1.1035000000000024
2013-02-27,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-02-28,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-01,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-04,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-05,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-06,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-07,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-08,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-11,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-12,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-13,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-14,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-15,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-18,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-19,0.0,0.0,0.0,0.0,0.0,110350.0,410.0,110350.0,0.0,1.1035000000000024
2013-03-20,0.0,0.0,0.0,24060.0,0.0,87778.75,411.25,111838.75,0.013491164476665096,1.1183875000000023
2013-03-21,0.0,0.0,0.0,0.0,0.0,109802.5,412.5,109802.5,-0.01820701679873926,1.0980250000000022
2013-03-22,0.0,0.0,0.0,22985.0,0.0,87536.25,413.75,110521.25,0.006545843673869012,1.1052125000000024
2013-03-25,0.0,0.0,0.0,0.0,0.0,109600.0,415.0,109600.0,-0.008335501091419117,1.0960000000000023
2013-03-26,0.0,0.0,0.0,23000.0,0.0,87443.75,416.25,110443.75,0.007698448905109512,1.1044375000000024
2013-03-27,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,-0.0048554128232697336,1.0990750000000025
2013-03-28,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,0.0,1.0990750000000025
2013-04-01,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,0.0,1.0990750000000025
2013-04-02,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,0.0,1.0990750000000025
2013-04-03,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,0.0,1.0990750000000025
2013-04-04,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,0.0,1.0990750000000025
2013-04-05,0.0,0.0,0.0,0.0,0.0,109907.5,417.5,109907.5,0.0,1.0990750000000025
2013-04-08,0.0,29005.0,0.0,0.0,0.0,80986.25,418.75,109991.25,0.000762004412801609,1.0999125000000023
2013-04-09,0.0,0.0,0.0,0.0,0.0,109970.0,420.0,109970.0,-0.0001931971861398596,1.0997000000000023
2013-04-10,0.0,29175.0,0.0,0.0,0.0,81168.75,421.25,110343.75,0.0033986541784123414,1.1034375000000023
2013-04-11,0.0,0.0,0.0,0.0,0.0,110032.5,422.5,110032.5,-0.002820730671197924,1.1003250000000022
2013-04-12,0.0,29545.0,0.0,0.0,0.0,81186.25,423.75,110731.25,0.006350396473769004,1.1073125000000021
2013-04-15,0.0,0.0,0.0,0.0,0.0,109785.0,425.0,109785.0,-0.008545464807811709,1.0978500000000022
2013-04-16,0.0,29265.0,0.0,0.0,0.0,81478.75,426.25,110743.75,0.008732978093546562,1.1074375000000023
2013-04-17,0.0,0.0,0.0,0.0,0.0,110082.5,427.5,110082.5,-0.005970991590947605,1.1008250000000022
2013-04-18,0.0,0.0,0.0,0.0,0.0,110082.5,427.5,110082.5,0.0,1.1008250000000022
2013-04-19,0.0,0.0,0.0,0.0,0.0,110082.5,427.5,110082.5,0.0,1.1008250000000022
2013-04-22,0.0,0.0,0.0,0.0,0.0,110082.5,427.5,110082.5,0.0,1.1008250000000022
2013-04-23,0.0,0.0,0.0,0.0,0.0,110082.5,427.5,110082.5,0.0,1.1008250000000022
2013-04-24,0.0,28845.0,0.0,0.0,24015.0,58555.0,430.0,111415.0,0.012104557945177508,1.1141500000000022
2013-04-25,0.0,0.0,0.0,0.0,0.0,110797.5,432.5,110797.5,-0.00554234169546286,1.1079750000000022
2013-04-26,0.0,0.0,0.0,0.0,23975.0,87331.25,433.75,111306.25,0.004591710101762292,1.1130625000000023
2013-04-29,0.0,0.0,0.0,0.0,0.0,110440.0,435.0,110440.0,-0.0077825818406424,1.1044000000000023
2013-04-30,0.0,0.0,9400.0,0.0,24115.0,78347.5,437.5,111862.5,0.012880296993842855,1.1186250000000024
2013-05-01,0.0,0.0,0.0,0.0,0.0,110235.0,440.0,110235.0,-0.014549111632584655,1.1023500000000024
2013-05-02,0.0,0.0,0.0,0.0,23615.0,87103.75,441.25,110718.75,0.004388352156756037,1.1071875000000024
2013-05-03,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,-0.0025853796217893965,1.1043250000000024
2013-05-06,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-07,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-08,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-09,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
