datetime,AIZ,EQR,MNST,RJF,SO,cash,commission,total,returns,equity_curve
2019-03-28,47385.0,0.0,0.0,39970.0,0.0,19085.0,315.0,106440.0,-0.02059970325385596,1.064400000000001
2019-03-29,0.0,0.0,27290.0,0.0,0.0,81636.25,318.75,108926.25,0.023358229988726054,1.089262500000001
2019-04-01,0.0,0.0,0.0,41540.0,0.0,65748.75,321.25,107288.75,-0.015033107262941714,1.0728875000000009
2019-04-02,47725.0,0.0,26665.0,0.0,0.0,35215.0,325.0,109605.0,0.021588936398271086,1.096050000000001
2019-04-03,0.0,0.0,0.0,41890.0,0.0,65986.25,328.75,107876.25,-0.01577254687286167,1.078762500000001
2019-04-04,47955.0,0.0,26435.0,0.0,0.0,35547.5,332.5,109937.5,0.019107542206926897,1.0993750000000009
2019-04-05,0.0,0.0,0.0,42600.0,0.0,65618.75,336.25,108218.75,-0.015633882888004602,1.0821875000000007
2019-04-08,0.0,0.0,26535.0,0.0,0.0,82611.25,338.75,109146.25,0.00857060352295691,1.0914625000000007
2019-04-09,0.0,0.0,0.0,42340.0,0.0,65808.75,341.25,108148.75,-0.009139113803726673,1.0814875000000006
2019-04-10,0.0,0.0,27485.0,0.0,0.0,82456.25,343.75,109941.25,0.016574394063731734,1.0994125000000008
2019-04-11,0.0,0.0,0.0,43260.0,0.0,66623.75,346.25,109883.75,-0.0005230066058008465,1.0988375000000008
2019-04-12,0.0,0.0,26510.0,0.0,0.0,82776.25,348.75,109286.25,-0.005437564699056985,1.0928625000000007
2019-04-15,0.0,0.0,0.0,43730.0,0.0,67723.75,351.25,111453.75,0.019833236111587604,1.1145375000000006
2019-04-16,0.0,0.0,27100.0,0.0,0.0,84171.25,353.75,111271.25,-0.001637450511983718,1.1127125000000007
2019-04-17,0.0,0.0,0.0,44400.0,0.0,68183.75,356.25,112583.75,0.011795499736005466,1.1258375000000007
2019-04-18,46615.0,0.0,27600.0,0.0,0.0,36895.0,360.0,111110.0,-0.013090255032364828,1.1111000000000006
2019-04-22,0.0,0.0,0.0,44285.0,0.0,68131.25,363.75,112416.25,0.011756367563675596,1.1241625000000006
2019-04-23,0.0,0.0,28115.0,0.0,0.0,82118.75,366.25,110233.75,-0.01941445298166411,1.1023375000000006
2019-04-24,0.0,0.0,0.0,44240.0,0.0,68016.25,368.75,112256.25,0.018347375463503734,1.1225625000000008
2019-04-25,0.0,0.0,28950.0,0.0,0.0,81233.75,371.25,110183.75,-0.018462223706920522,1.101837500000001
2019-04-26,46755.0,0.0,0.0,44875.0,0.0,20045.0,375.0,111675.0,0.013534209899372707,1.116750000000001
2019-04-29,47175.0,0.0,29345.0,0.0,0.0,32712.5,377.5,109232.5,-0.021871502126706965,1.092325000000001
2019-04-30,0.0,0.0,29800.0,45785.0,0.0,37555.0,380.0,113140.0,0.03577232050900592,1.131400000000001
2019-05-01,0.0,0.0,28970.0,0.0,0.0,79253.75,381.25,108223.75,-0.043452801838430255,1.082237500000001
2019-05-02,0.0,0.0,28995.0,44965.0,0.0,36907.5,382.5,110867.5,0.024428556578385052,1.1086750000000012
2019-05-03,0.0,0.0,0.0,0.0,0.0,110100.0,385.0,110100.0,-0.006922677971452407,1.101000000000001
2019-05-06,0.0,0.0,0.0,45410.0,0.0,68023.75,386.25,113433.75,0.03027929155313358,1.134337500000001
2019-05-07,0.0,0.0,0.0,0.0,0.0,110022.5,387.5,110022.5,-0.030072619480533747,1.1002250000000011
2019-05-08,0.0,0.0,0.0,43920.0,0.0,67751.25,388.75,111671.25,0.014985571133177222,1.116712500000001
2019-05-09,0.0,0.0,0.0,0.0,0.0,110640.0,390.0,110640.0,-0.00923469559085266,1.106400000000001
2019-05-10,0.0,0.0,0.0,43755.0,0.0,68088.75,391.25,111843.75,0.010879880694143251,1.118437500000001
2019-05-13,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,-0.01243922883487003,1.104525000000001
2019-05-14,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-15,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-16,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-17,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-20,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-21,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-22,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-23,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-24,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-28,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-29,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-30,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-05-31,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-06-03,0.0,0.0,0.0,0.0,0.0,110452.5,392.5,110452.5,0.0,1.104525000000001
2019-06-04,0.0,0.0,31435.0,0.0,0.0,79786.25,393.75,111221.25,0.006960005432199434,1.1122125000000012
2019-06-05,0.0,0.0,32015.0,0.0,0.0,79786.25,393.75,111801.25,0.00521483079897056,1.1180125000000012
2019-06-06,0.0,0.0,31920.0,0.0,0.0,79786.25,393.75,111706.25,-0.000849722163213773,1.1170625000000012
2019-06-07,0.0,0.0,32960.0,0.0,0.0,79786.25,393.75,112746.25,0.00931013260224911,1.1274625000000011
2019-06-10,0.0,0.0,32875.0,0.0,0.0,79786.25,393.75,112661.25,-0.0007539053405324347,1.1266125000000011
2019-06-11,0.0,0.0,32250.0,0.0,0.0,79786.25,393.75,112036.25,-0.00554760398983678,1.120362500000001
2019-06-12,0.0,0.0,32040.0,0.0,0.0,79786.25,393.75,111826.25,-0.0018743933325151563,1.118262500000001
2019-06-13,0.0,0.0,30300.0,0.0,0.0,79786.25,393.75,110086.25,-0.01555985289679307,1.100862500000001
2019-06-14,53060.0,0.0,30665.0,0.0,0.0,28410.0,395.0,112135.0,0.018610407748469893,1.121350000000001
2019-06-17,0.0,39335.0,30960.0,0.0,0.0,42782.5,397.5,113077.5,0.00840504748740356,1.130775000000001
2019-06-18,0.0,39025.0,31060.0,0.0,0.0,42782.5,397.5,112867.5,-0.0018571333819725755,1.128675000000001
2019-06-19,0.0,0.0,31180.0,0.0,27870.0,53430.0,400.0,112480.0,-0.003433229228963164,1.124800000000001
2019-06-20,0.0,0.0,31760.0,40345.0,28010.0,11148.75,401.25,111263.75,-0.010813033428164975,1.1126375000000008
2019-06-21,0.0,0.0,31890.0,41180.0,28135.0,11148.75,401.25,112353.75,0.0097965420004269,1.1235375000000007
2019-06-24,0.0,0.0,31780.0,0.0,28140.0,53952.5,402.5,113872.5,0.013517572844698122,1.1387250000000009
2019-06-25,0.0,0.0,31665.0,0.0,27990.0,53952.5,402.5,113607.5,-0.0023271641528902487,1.1360750000000008
2019-06-26,0.0,0.0,31800.0,0.0,27490.0,53952.5,402.5,113242.5,-0.0032128160552780116,1.132425000000001
2019-06-27,0.0,0.0,31785.0,0.0,27540.0,53952.5,402.5,113277.5,0.000309071240921055,1.132775000000001
2019-06-28,0.0,0.0,31915.0,0.0,27640.0,53952.5,402.5,113507.5,0.002030412041226226,1.135075000000001
2019-07-01,0.0,0.0,32384.999999999996,0.0,27420.0,53952.5,402.5,113757.5,0.002202497632314948,1.137575000000001
2019-07-02,0.0,0.0,32325.000000000004,0.0,27930.0,53952.5,402.5,114207.5,0.00395578313517797,1.142075000000001
2019-07-03,0.0,0.0,32975.0,0.0,0.0,81781.25,403.75,114756.25,0.004804850819779771,1.1475625000000012
2019-07-05,0.0,0.0,32960.0,0.0,0.0,81781.25,403.75,114741.25,-0.0001307118348673475,1.1474125000000013
2019-07-08,0.0,0.0,33000.0,0.0,0.0,81781.25,403.75,114781.25,0.00034861046049261546,1.1478125000000012
2019-07-09,0.0,0.0,32380.000000000004,0.0,0.0,81781.25,403.75,114161.25,-0.0054015790906616346,1.1416125000000013
2019-07-10,0.0,0.0,32515.0,0.0,28455.0,54040.0,405.0,115010.0,0.007434659308653391,1.1501000000000012
2019-07-11,0.0,0.0,32400.0,0.0,0.0,81748.75,406.25,114148.75,-0.00748847926267282,1.1414875000000013
2019-07-12,0.0,39425.0,32500.0,0.0,0.0,43032.5,407.5,114957.5,0.0070850534937965115,1.1495750000000013
2019-07-15,0.0,39565.0,32630.000000000004,0.0,28055.0,15351.25,408.75,115601.25,0.005599895613596306,1.1560125000000012
2019-07-16,0.0,39425.0,32895.0,0.0,27830.0,15351.25,408.75,115501.25,-0.000865042549280437,1.155012500000001
2019-07-17,0.0,39320.0,32870.0,0.0,27895.0,15351.25,408.75,115436.25,-0.0005627644722460134,1.154362500000001
2019-07-18,0.0,39295.0,32485.0,0.0,28065.0,15351.25,408.75,115196.25,-0.0020790696163467404,1.151962500000001
2019-07-19,0.0,38575.0,31630.0,0.0,27635.0,15351.25,408.75,113191.25,-0.017405080460518474,1.131912500000001
2019-07-22,0.0,38440.0,31765.0,0.0,27740.0,15351.25,408.75,113296.25,0.0009276335405783431,1.132962500000001
2019-07-23,56250.0,38980.0,32049.999999999996,0.0,27710.0,-40190.0,410.0,114800.0,0.013272725266723295,1.148000000000001
2019-07-24,0.0,38715.0,32369.999999999996,0.0,27820.0,13878.75,411.25,112783.75,-0.017563153310104496,1.127837500000001
2019-07-25,56680.0,39050.0,32080.0,0.0,27680.0,-40937.5,412.5,114552.5,0.015682667050882726,1.1455250000000008
2019-07-26,57210.0,39280.0,32600.0,0.0,27870.0,-40937.5,412.5,116022.5,0.012832544030029869,1.1602250000000007
2019-07-29,56710.0,39805.0,32695.0,0.0,28055.0,-40937.5,412.5,116327.5,0.002628800448188917,1.1632750000000007
2019-07-30,57305.0,39770.0,32755.000000000004,0.0,27645.0,-40937.5,412.5,116537.5,0.0018052481141603849,1.1653750000000007
2019-07-31,56680.0,39445.0,32235.0,0.0,28100.0,-40937.5,412.5,115522.5,-0.008709642818835128,1.1552250000000006
2019-08-01,55875.0,39790.0,31730.0,0.0,28490.0,-40937.5,412.5,114947.5,-0.004977385357830766,1.1494750000000005
