datetime,AIZ,EQR,MNST,RJF,SO,cash,commission,total,returns,equity_curve
10/4/2010,0,0,15220,0,0,90355,565,105575,0.026295324,1.05575
10/5/2010,82720,97780,0,52700,75580,-205610,590,103170,-0.022780014,1.0317
10/6/2010,0,0,0,0,0,111210,610,111210,0.077929631,1.1121
10/7/2010,0,0,0,0,0,111210,610,111210,0,1.1121
10/8/2010,81780,97260,15720,54200,75420,-223895,635,100485,-0.096439169,1.00485
10/11/2010,0,0,0,0,0,112140,660,112140,0.115987461,1.1214
10/12/2010,0,0,15960,55040,74980,-39035,675,106945,-0.046326021,1.06945
10/13/2010,0,0,0,0,0,111330,690,111330,0.041002384,1.1133
10/14/2010,81760,0,0,55500,75100,-105225,705,107135,-0.037680769,1.07135
10/15/2010,0,0,0,0,0,110740,720,110740,0.033649134,1.1074
10/18/2010,0,0,16660,56240,0,36590,730,109490,-0.011287701,1.0949
10/19/2010,0,0,0,0,75740,34335,745,110075,0.005342954,1.10075
10/20/2010,82620,103020,16780,56640,0,-142410,770,116650,0.059732001,1.1665
10/21/2010,0,0,0,0,76260,34505,795,110765,-0.050450064,1.10765
10/22/2010,0,0,17220,57300,0,34370,810,108890,-0.01692773,1.0889
10/25/2010,82480,100980,0,0,76360,-147595,835,112225,0.030627238,1.12225
10/26/2010,0,0,17140,56860,0,35180,860,109180,-0.027132992,1.0918
10/27/2010,0,0,0,0,0,113130,870,113130,0.036178787,1.1313
10/28/2010,0,0,0,0,0,113130,870,113130,0,1.1313
10/29/2010,0,97260,0,56440,0,-48180,880,105520,-0.067267745,1.0552
11/1/2010,0,0,17160,0,75160,19000,900,111320,0.054965883,1.1132
11/2/2010,0,0,0,0,0,111890,910,111890,0.005120374,1.1189
11/3/2010,0,0,0,58840,75820,-24680,920,109980,-0.017070337,1.0998
11/4/2010,0,0,17040,0,0,93405,935,110445,0.004228041,1.10445
11/5/2010,82780,101680,0,61420,0,-115055,955,130825,0.184526235,1.30825
11/8/2010,0,0,16980,0,76640,20620,980,114240,-0.126772406,1.1424
11/9/2010,0,96840,0,60480,0,-44780,1000,112540,-0.014880952,1.1254
11/10/2010,71320,0,16520,0,75940,-50485,1025,113295,0.006708726,1.13295
11/11/2010,0,0,0,0,0,112540,1040,112540,-0.006664019,1.1254
11/12/2010,70000,98620,16720,59520,76180,-211405,1065,109635,-0.025813044,1.09635
11/15/2010,0,0,0,0,0,110770,1090,110770,0.010352533,1.1077
11/16/2010,69240,0,0,0,0,40145,1095,109385,-0.012503385,1.09385
11/17/2010,0,0,16620,0,75820,17490,1110,109930,0.004982402,1.0993
11/18/2010,70780,98440,0,59280,0,-120835,1135,107665,-0.020604021,1.07665
11/19/2010,0,0,17620,0,0,99685,1155,117305,0.08953699,1.17305
11/22/2010,70100,100000,0,58520,76460,-198160,1180,106920,-0.088529901,1.0692
11/23/2010,0,0,17480,0,0,99735,1205,117215,0.096286944,1.17215
11/24/2010,70740,100620,0,58540,0,-122945,1225,106955,-0.087531459,1.06955
11/26/2010,0,0,0,0,0,117000,1240,117000,0.093918003,1.17
11/29/2010,70620,0,0,58000,75100,-97115,1255,106605,-0.088846154,1.06605
11/30/2010,0,99960,0,0,0,14265,1275,114225,0.071478824,1.14225
12/1/2010,71940,0,17500,58980,76460,-115960,1300,108920,-0.046443423,1.0892
12/2/2010,0,0,0,0,0,116760,1320,116760,0.071979434,1.1676
12/3/2010,0,0,0,61800,0,52935,1325,114735,-0.017343268,1.14735
12/6/2010,0,0,17640,0,76160,24260,1340,118060,0.028979823,1.1806
12/7/2010,0,104120,0,61800,0,-46280,1360,119640,0.013383026,1.1964
12/8/2010,75380,0,17020,0,75160,-47765,1385,119795,0.001295553,1.19795
12/9/2010,0,102400,0,62240,0,-45090,1410,119550,-0.00204516,1.1955
12/10/2010,75960,0,16360,0,0,29290,1430,121610,0.017231284,1.2161
12/13/2010,0,0,0,0,75800,47015,1445,122815,0.009908725,1.22815
12/14/2010,76640,100980,0,63360,0,-124005,1465,116975,-0.047551195,1.16975
12/15/2010,0,0,0,0,75400,46935,1485,122335,0.045821757,1.22335
12/16/2010,0,99000,16900,0,0,1720,1500,117620,-0.038541709,1.1762
12/17/2010,0,0,0,0,0,123870,1510,123870,0.053137222,1.2387
12/20/2010,74460,0,0,0,0,46825,1515,121285,-0.020868653,1.21285
12/21/2010,0,102160,17940,66000,76680,-141680,1540,121100,-0.001525333,1.211
12/22/2010,0,0,0,0,0,120000,1560,120000,-0.009083402,1.2
12/23/2010,76400,0,0,66420,0,-21870,1570,120950,0.007916667,1.2095
12/27/2010,0,0,17760,0,0,102875,1585,120635,-0.002604382,1.20635
12/28/2010,0,0,0,0,76840,44505,1595,121345,0.005885522,1.21345
12/29/2010,76580,0,17540,66140,0,-39575,1615,120685,-0.005439037,1.20685
12/30/2010,0,0,0,0,76600,44465,1635,121065,0.003148693,1.21065
12/31/2010,77040,103900,0,65400,0,-123915,1655,122425,0.011233635,1.22425
1/3/2011,0,0,0,0,76840,44225,1675,121065,-0.011108842,1.21065
1/4/2011,76560,102400,17440,64860,0,-145440,1700,115820,-0.043323834,1.1582
1/5/2011,0,0,0,0,0,121460,1720,121460,0.048696253,1.2146
1/6/2011,77180,0,0,0,75780,-32810,1730,120150,-0.010785444,1.2015
1/7/2011,0,100760,17800,64740,0,-70435,1755,112865,-0.060632543,1.12865
1/10/2011,76480,0,0,0,0,45305,1775,121785,0.079032472,1.21785
1/11/2011,0,99880,0,65400,75680,-131175,1795,109785,-0.098534302,1.09785
1/12/2011,77600,0,17740,0,0,26600,1820,121940,0.1107164,1.2194
1/13/2011,0,100460,0,67240,0,-53780,1840,113920,-0.065770051,1.1392
1/14/2011,78620,0,0,0,77000,-29380,1860,126240,0.108146067,1.2624
1/18/2011,0,0,0,0,0,124110,1870,124110,-0.016872624,1.2411
1/19/2011,77360,101800,18080,67200,0,-154070,1890,110370,-0.110708243,1.1037
1/20/2011,0,0,0,0,76800,51965,1915,128765,0.166666667,1.28765
1/21/2011,0,102960,0,0,0,17595,1925,120555,-0.063759562,1.20555
1/24/2011,0,0,0,0,0,126410,1930,126410,0.048567044,1.2641
1/25/2011,77640,0,0,71760,0,-26620,1940,122780,-0.028716083,1.2278
1/26/2011,0,105900,0,0,76320,-55400,1960,126820,0.032904382,1.2682
1/27/2011,79740,0,0,72860,0,-27840,1980,124760,-0.016243495,1.2476
1/28/2011,0,105780,0,0,75540,-55520,2000,125800,0.008336005,1.258
1/31/2011,0,0,18880,72440,0,33240,2020,124560,-0.009856916,1.2456
2/1/2011,79680,109200,0,0,75880,-135745,2045,129015,0.035765896,1.29015
2/2/2011,0,0,0,73240,0,51215,2065,124455,-0.035344727,1.24455
2/3/2011,78180,0,19020,0,75180,-47005,2085,125375,0.00739223,1.25375
2/4/2011,0,0,0,74100,0,50375,2105,124475,-0.007178465,1.24475
2/7/2011,79320,107420,18580,0,0,-79785,2125,125535,0.008515766,1.25535
2/8/2011,0,0,0,74760,74720,-23890,2150,125590,0.000438125,1.2559
2/9/2011,0,0,0,0,0,127220,2160,127220,0.01297874,1.2722
2/10/2011,0,0,18400,0,0,108595,2165,126995,-0.00176859,1.26995
2/11/2011,0,0,0,77340,0,52265,2175,129605,0.02055199,1.29605
2/14/2011,79440,109180,18800,0,75940,-155860,2200,127500,-0.016241657,1.275
2/15/2011,0,0,0,77720,0,54355,2225,132075,0.035882353,1.32075
2/16/2011,0,0,0,0,0,128610,2230,128610,-0.026235094,1.2861
2/17/2011,0,0,0,78800,75640,-22380,2240,132060,0.026825286,1.3206
2/18/2011,83420,108060,19100,0,0,-76625,2265,133955,0.014349538,1.33955
2/22/2011,0,0,0,0,0,126900,2280,126900,-0.05266694,1.269
2/23/2011,0,0,0,0,75600,50755,2285,126355,-0.00429472,1.26355
2/24/2011,0,105100,18220,74540,0,-77245,2305,120615,-0.045427565,1.20615
2/25/2011,0,0,0,0,76120,50235,2325,126355,0.047589437,1.26355
2/28/2011,0,0,19180,0,0,108245,2335,127425,0.008468205,1.27425
3/1/2011,79720,107140,0,0,0,-58770,2350,128090,0.005218756,1.2809
3/2/2011,0,0,0,0,0,125580,2360,125580,-0.019595597,1.2558
3/3/2011,80100,108420,0,0,0,-59990,2370,128530,0.023491002,1.2853
3/4/2011,0,0,18720,0,0,105315,2385,124035,-0.03497238,1.24035
3/7/2011,78100,105240,0,75220,76140,-207830,2410,126870,0.022856452,1.2687
3/8/2011,0,0,18680,0,0,107765,2435,126445,-0.003349886,1.26445
3/9/2011,77060,108120,0,77600,77020,-213620,2460,126180,-0.002095773,1.2618
3/10/2011,0,0,18800,0,0,104895,2485,123695,-0.019694088,1.23695
3/11/2011,0,0,0,0,76560,48905,2495,125465,0.01430939,1.25465
3/14/2011,76000,108360,18440,74100,0,-157280,2520,119620,-0.046586697,1.1962
3/15/2011,0,0,0,0,74020,50875,2545,124895,0.044097977,1.24895
3/16/2011,0,107940,0,0,0,16705,2555,124645,-0.002001681,1.24645
3/17/2011,0,0,18320,0,73740,31070,2570,123130,-0.012154519,1.2313
3/18/2011,78120,109380,0,72560,0,-136975,2595,123085,-0.000365467,1.23085
3/21/2011,0,0,18300,0,0,109245,2615,127545,0.036235122,1.27545
3/22/2011,0,109080,0,74080,74780,-137635,2635,120305,-0.056764279,1.20305
3/23/2011,78080,0,19000,0,0,31640,2660,128720,0.069947217,1.2872
3/24/2011,0,108360,0,0,0,15805,2675,124165,-0.035386886,1.24165
3/25/2011,78920,0,19700,0,75160,-47575,2695,126205,0.016429751,1.26205
3/28/2011,0,0,0,0,0,127630,2710,127630,0.011291153,1.2763
3/29/2011,0,0,0,0,0,127630,2710,127630,0,1.2763
3/30/2011,78040,0,20080,75120,0,-44825,2725,128415,0.006150592,1.28415
3/31/2011,0,112820,0,0,0,15035,2745,127855,-0.004360861,1.27855
4/1/2011,0,0,20340,0,76620,30840,2760,127800,-0.000430175,1.278
4/4/2011,76680,112620,0,0,0,-60640,2780,128660,0.006729264,1.2866
4/5/2011,0,0,20340,76660,76520,-45165,2805,128355,-0.002370589,1.28355
4/6/2011,0,0,0,0,0,125200,2820,125200,-0.024580266,1.252
4/7/2011,0,111620,20680,0,0,-8550,2830,123750,-0.01158147,1.2375
4/8/2011,75960,0,0,75280,76800,-98655,2855,129385,0.045535354,1.29385
4/11/2011,0,111100,20760,0,0,-7540,2880,124320,-0.039146733,1.2432
4/12/2011,0,0,0,0,0,130610,2890,130610,0.050595238,1.3061
4/13/2011,75440,111680,20700,74840,75160,-238795,2915,119025,-0.088699181,1.19025
4/14/2011,0,0,0,0,0,131680,2940,131680,0.106322201,1.3168
4/15/2011,75820,113600,21100,76160,0,-164560,2960,122120,-0.072600243,1.2212
4/18/2011,0,0,0,0,76560,53255,2985,129815,0.063011792,1.29815
4/19/2011,0,112600,0,0,0,11565,2995,124165,-0.043523476,1.24165
4/20/2011,75300,0,0,0,76980,-27830,3010,124450,0.002295333,1.2445
4/21/2011,0,0,0,0,0,130000,3020,130000,0.044596223,1.3
4/25/2011,0,0,0,0,0,130000,3020,130000,0,1.3
4/26/2011,76920,0,21920,75040,77240,-119200,3040,131920,0.014769231,1.3192
4/27/2011,0,118520,0,0,0,11315,3065,129835,-0.015805033,1.29835
4/28/2011,80060,0,0,75200,77700,-96605,3085,136355,0.050217584,1.36355
4/29/2011,0,0,0,0,0,129940,3100,129940,-0.047046313,1.2994
5/2/2011,79200,119780,21700,74400,78100,-240065,3125,133115,0.024434354,1.33115
5/3/2011,0,0,0,0,0,127130,3150,127130,-0.044961124,1.2713
5/4/2011,78800,118520,20920,0,0,-91025,3165,127215,0.000668607,1.27215
5/5/2011,0,0,0,0,78580,45575,3185,124155,-0.024053767,1.24155
5/6/2011,0,117240,21580,71000,0,-85665,3205,124155,0,1.24155
5/9/2011,77180,0,0,0,79440,-29830,3230,126790,0.021223471,1.2679
5/10/2011,0,0,21820,0,0,103815,3245,125635,-0.009109551,1.25635
5/11/2011,0,0,0,0,0,126910,3250,126910,0.010148446,1.2691
5/12/2011,0,118860,22260,70520,0,-83365,3265,128275,0.010755654,1.28275
5/13/2011,0,0,0,0,0,128840,3280,128840,0.004404599,1.2884
5/16/2011,77120,118780,22240,68000,0,-159580,3300,126560,-0.017696368,1.2656
5/17/2011,0,0,0,0,0,129800,3320,129800,0.025600506,1.298
5/18/2011,0,119540,22700,69960,80980,-169400,3340,123780,-0.046379045,1.2378
5/19/2011,0,0,0,0,0,121660,3360,121660,-0.017127161,1.2166
5/20/2011,0,0,23180,69740,0,29210,3370,122130,0.003863225,1.2213
5/23/2011,0,118120,0,0,0,-425,3385,117695,-0.036313764,1.17695
5/24/2011,0,0,0,0,0,119190,3390,119190,0.012702324,1.1919
5/25/2011,0,119420,0,69220,79880,-146585,3405,121935,0.023030456,1.21935
5/26/2011,0,0,23600,0,0,95175,3425,118775,-0.025915447,1.18775
5/27/2011,74160,0,0,70420,0,-16380,3440,128200,0.079351715,1.282
5/31/2011,0,0,0,0,0,117510,3450,117510,-0.083385335,1.1751
6/1/2011,73020,119520,24080,0,79360,-173610,3470,122370,0.041358182,1.2237
6/2/2011,0,0,0,68320,0,53445,3495,121765,-0.004944022,1.21765
6/3/2011,0,0,0,0,0,118460,3500,118460,-0.027142447,1.1846
6/6/2011,70980,0,0,0,78680,-30410,3510,119250,0.006668918,1.1925
6/7/2011,0,121540,23900,65540,0,-87515,3535,123465,0.035345912,1.23465
6/8/2011,0,0,0,0,79160,41165,3555,120325,-0.025432309,1.20325
6/9/2011,70060,121080,24380,65860,0,-160920,3580,120460,0.001121961,1.2046
6/10/2011,0,0,0,0,0,119220,3600,119220,-0.010293873,1.1922
6/13/2011,0,0,23960,0,0,94215,3605,118175,-0.008765308,1.18175
6/14/2011,70480,0,0,0,79320,-28740,3620,121060,0.024412947,1.2106
6/15/2011,0,118160,24060,0,0,-23040,3640,119180,-0.01552949,1.1918
6/16/2011,69540,0,0,64100,79320,-91405,3665,121555,0.01992784,1.21555
6/17/2011,0,118160,0,0,0,5655,3685,123815,0.018592407,1.23815
6/20/2011,70040,0,24620,64800,80000,-118950,3710,120510,-0.02669305,1.2051
6/21/2011,0,119820,0,0,0,6245,3735,126065,0.04609576,1.26065
6/22/2011,0,0,0,65320,0,64135,3745,129455,0.02689089,1.29455
6/23/2011,0,116920,25000,0,78680,-103785,3765,116815,-0.097640107,1.16815
6/24/2011,70100,0,0,62640,0,-9810,3790,122930,0.052347729,1.2293
6/27/2011,0,117420,0,0,0,2975,3805,120395,-0.020621492,1.20395
6/28/2011,0,0,0,0,0,127030,3810,127030,0.055110262,1.2703
6/29/2011,0,120000,0,0,80480,-78260,3820,122220,-0.037865071,1.2222
6/30/2011,72540,0,26980,64300,0,-36465,3845,127355,0.0420144,1.27355
7/1/2011,0,0,0,0,0,121760,3860,121760,-0.043932315,1.2176
7/5/2011,0,123240,27400,0,81180,-108295,3875,123525,0.014495729,1.23525
7/6/2011,0,0,0,65400,0,57585,3895,122985,-0.004371585,1.22985
7/7/2011,72800,125640,27240,0,80960,-179300,3920,127340,0.035410822,1.2734
7/8/2011,0,0,0,66440,0,56475,3945,122915,-0.03474949,1.22915
7/11/2011,70360,124060,26360,0,80280,-180550,3970,120510,-0.019566367,1.2051
7/12/2011,0,0,0,64980,0,56645,3995,121625,0.009252344,1.21625
7/13/2011,70280,0,0,0,0,53795,4005,124075,0.020143885,1.24075
7/14/2011,0,122020,0,62880,0,-71160,4020,113740,-0.083296393,1.1374
7/15/2011,0,0,0,0,0,118550,4030,118550,0.042289432,1.1855
7/18/2011,67560,0,25960,0,0,21100,4040,114620,-0.033150569,1.1462
7/19/2011,0,124320,0,0,0,-5775,4055,118545,0.034243588,1.18545
7/20/2011,0,0,26940,65040,80640,-51735,4075,120885,0.019739339,1.20885
7/21/2011,0,0,0,0,0,113690,4090,113690,-0.059519378,1.1369
7/22/2011,70100,0,26840,68240,81160,-123550,4110,122790,0.08004222,1.2279
7/25/2011,0,0,0,0,0,105330,4130,105330,-0.14219399,1.0533
7/26/2011,0,0,25840,0,80520,280,4140,106640,0.012437102,1.0664
7/27/2011,0,0,0,0,0,99890,4150,99890,-0.063297074,0.9989
7/28/2011,71680,123440,25760,64140,0,-161230,4170,123790,0.23926319,1.2379
7/29/2011,0,0,0,0,0,89650,4190,89650,-0.275789644,0.8965
8/1/2011,70640,122820,25540,63900,79320,-254875,4215,107345,0.197378695,1.07345
8/2/2011,0,0,0,0,0,87420,4240,87420,-0.18561647,0.8742
8/3/2011,69580,119460,25220,63280,79140,-265445,4265,91235,0.043639899,0.91235
8/4/2011,0,0,0,0,0,84550,4290,84550,-0.073272319,0.8455
8/5/2011,67640,0,25300,0,79740,-90465,4305,82215,-0.027616795,0.82215
8/8/2011,0,0,0,0,0,81740,4320,81740,-0.005777535,0.8174
8/9/2011,65580,0,0,0,0,16215,4325,81795,0.000672865,0.81795
8/10/2011,0,112020,25480,0,76060,-137885,4345,75675,-0.074821199,0.75675
8/11/2011,66940,0,0,54160,0,-31210,4370,89890,0.187842749,0.8989
8/12/2011,0,118100,26960,0,78420,-138875,4395,84605,-0.058794082,0.84605
8/15/2011,0,0,0,0,0,86930,4410,86930,0.027480645,0.8693
8/16/2011,66420,122160,26640,54300,0,-178690,4430,90830,0.044863683,0.9083
8/17/2011,0,0,0,0,81220,16005,4455,97225,0.070406253,0.97225
8/18/2011,0,115080,26880,0,0,-52490,4470,89470,-0.079763435,0.8947
8/19/2011,65520,0,0,48860,79940,-110935,4495,83385,-0.068011624,0.83385
8/22/2011,0,0,0,0,0,94050,4510,94050,0.127900702,0.9405
8/23/2011,0,0,0,0,81240,11725,4515,92965,-0.011536417,0.92965
8/24/2011,0,0,28780,0,0,65755,4525,94535,0.016888076,0.94535
8/25/2011,66140,115860,0,51660,81780,-234810,4550,80630,-0.14708838,0.8063
8/26/2011,0,0,28200,0,0,62905,4575,91105,0.129914424,0.91105
8/29/2011,0,0,0,0,0,91720,4580,91720,0.006750453,0.9172
8/30/2011,70180,120980,0,55600,82360,-230400,4600,98720,0.076319232,0.9872
8/31/2011,0,0,28440,0,0,64595,4625,93035,-0.057587115,0.93035
9/1/2011,68780,0,0,53980,82240,-112565,4645,92435,-0.006449186,0.92435
9/2/2011,0,0,0,0,0,97560,4660,97560,0.055444366,0.9756
9/6/2011,65800,0,28440,51740,82480,-145800,4680,82660,-0.152726527,0.8266
9/7/2011,0,0,0,0,0,94840,4700,94840,0.147350593,0.9484
9/8/2011,0,0,0,0,82720,9215,4705,91935,-0.030630536,0.91935
9/9/2011,0,0,0,0,0,94250,4710,94250,0.025180834,0.9425
9/12/2011,67560,0,0,0,0,27205,4715,94765,0.005464191,0.94765
9/13/2011,0,119620,0,52740,83100,-148895,4735,106565,0.124518546,1.06565
9/14/2011,69600,0,29460,0,0,-3900,4760,95160,-0.107023882,0.9516
9/15/2011,0,117300,0,55480,0,-63640,4780,109140,0.146910467,1.0914
9/16/2011,0,0,0,0,0,94410,4790,94410,-0.134964266,0.9441
9/19/2011,70860,113440,0,54320,84720,-225910,4810,97430,0.031988137,0.9743
9/20/2011,0,0,0,0,0,86070,4830,86070,-0.116596531,0.8607
9/21/2011,0,0,0,0,0,86070,4830,86070,0,0.8607
9/22/2011,67040,102660,29820,51020,0,-168110,4850,82430,-0.042291158,0.8243
9/23/2011,0,0,0,0,0,87690,4870,87690,0.063811719,0.8769
9/26/2011,70280,106680,30140,53920,84840,-258975,4895,86885,-0.009180066,0.86885
9/27/2011,0,0,0,0,0,81500,4920,81500,-0.061978477,0.815
9/28/2011,69580,105440,29760,52620,84540,-272125,4945,69815,-0.143374233,0.69815
9/29/2011,0,0,0,0,0,77650,4970,77650,0.112225167,0.7765
9/30/2011,71600,103740,29100,51920,84740,-276675,4995,64425,-0.170315518,0.64425
10/3/2011,0,0,0,0,0,74120,5020,74120,0.15048506,0.7412
10/4/2011,70140,104440,27240,52340,83620,-283665,5045,54115,-0.269900162,0.54115
10/5/2011,0,0,0,0,0,65990,5070,65990,0.219440081,0.6599
10/6/2011,72620,106940,28100,54880,0,-208010,5090,54530,-0.173662676,0.5453
10/7/2011,0,0,0,0,84740,-23635,5115,61105,0.12057583,0.61105
10/10/2011,73800,109240,0,55420,0,-180935,5135,57525,-0.058587677,0.57525
10/11/2011,0,0,30040,0,85360,-48180,5160,67220,0.168535419,0.6722
10/12/2011,73960,107900,0,56620,0,-186505,5185,51975,-0.226792621,0.51975
10/13/2011,0,0,0,0,0,60780,5200,60780,0.169408369,0.6078
10/14/2011,74440,110640,0,55880,85340,-276280,5220,50020,-0.177031918,0.5002
10/17/2011,0,0,30980,0,0,46335,5245,77315,0.545681727,0.77315
10/18/2011,0,0,0,0,0,75230,5250,75230,-0.0269676,0.7523
10/19/2011,0,0,30500,0,0,45525,5255,76025,0.010567593,0.76025
10/20/2011,0,0,0,0,0,74160,5260,74160,-0.024531404,0.7416
10/21/2011,78580,113400,30920,59600,87880,-294325,5285,76055,0.025552859,0.76055
10/24/2011,0,0,0,0,0,79910,5310,79910,0.050687003,0.7991
10/25/2011,0,0,28160,0,0,48045,5315,76205,-0.04636466,0.76205
10/26/2011,77740,114020,0,59040,86240,-265880,5340,71160,-0.066203005,0.7116
10/27/2011,0,0,28500,0,0,50575,5365,79075,0.111228218,0.79075
10/28/2011,0,0,0,0,0,80610,5370,80610,0.019411951,0.8061
10/31/2011,77080,117360,0,60740,86400,-256730,5390,84850,0.052598933,0.8485
11/1/2011,0,0,28640,0,0,55925,5415,84565,-0.003358869,0.84565
11/2/2011,0,0,0,0,0,87020,5420,87020,0.029030923,0.8702
11/3/2011,77140,117880,30040,62560,0,-199160,5440,88460,0.01654792,0.8846
11/4/2011,0,0,0,0,0,78760,5460,78760,-0.109654081,0.7876
11/7/2011,0,0,0,0,0,78760,5460,78760,0,0.7876
11/8/2011,78540,118720,0,62800,87920,-249640,5480,98340,0.248603352,0.9834
11/9/2011,0,0,0,0,0,74360,5500,74360,-0.243847875,0.7436
11/10/2011,76280,0,30000,0,0,-29810,5510,76470,0.028375471,0.7647
11/11/2011,0,0,0,0,0,70760,5520,70760,-0.074669805,0.7076
11/14/2011,76420,115520,0,59340,87100,-244300,5540,94080,0.329564726,0.9408
11/15/2011,0,0,31640,0,0,47155,5565,78795,-0.162468112,0.78795
11/16/2011,75640,0,0,57900,86260,-140065,5585,79735,0.011929691,0.79735
11/17/2011,0,108720,30460,0,0,-55290,5610,83890,0.052110115,0.8389
11/18/2011,0,0,0,0,86400,-4465,5625,81935,-0.023304327,0.81935
11/21/2011,74400,108020,29380,55580,0,-194130,5650,73250,-0.105998657,0.7325
11/22/2011,0,0,0,0,85240,-3175,5675,82065,0.120341297,0.82065
11/23/2011,71980,0,28600,52040,0,-87195,5695,65425,-0.2027661,0.65425
11/25/2011,0,105260,0,0,0,-20875,5715,84385,0.289797478,0.84385
11/28/2011,0,0,0,0,0,86200,5720,86200,0.021508562,0.862
11/29/2011,74500,105800,29700,55880,86520,-285425,5745,66975,-0.223027842,0.66975
11/30/2011,0,0,0,0,0,79970,5770,79970,0.194027622,0.7997
12/1/2011,0,108260,0,0,88120,-116100,5780,80280,0.003876454,0.8028
12/2/2011,78180,0,0,0,0,3465,5795,81645,0.01700299,0.81645
12/5/2011,0,107420,0,0,88560,-118190,5810,77790,-0.047216608,0.7779
12/6/2011,79840,0,31680,61920,0,-87315,5835,86125,0.107147448,0.86125
12/7/2011,0,0,0,0,88760,-9575,5855,79185,-0.080580552,0.79185
12/8/2011,78140,107080,31780,59700,0,-206000,5880,70700,-0.107154133,0.707
12/9/2011,0,0,0,0,89120,-10825,5905,78295,0.107425743,0.78295
12/12/2011,78000,107380,0,59720,0,-177425,5925,67675,-0.135640846,0.67675
12/13/2011,0,0,0,0,88640,-10185,5945,78455,0.159290728,0.78455
12/14/2011,78140,109440,30900,58220,0,-209330,5970,67370,-0.141291186,0.6737
12/15/2011,0,0,0,0,0,77190,5990,77190,0.145762209,0.7719
12/16/2011,78820,111700,31960,59120,89100,-306875,6015,63825,-0.17314419,0.63825
12/19/2011,0,0,0,0,0,74500,6040,74500,0.167254211,0.745
12/20/2011,79840,0,32380,60840,0,-103395,6055,69665,-0.064899329,0.69665
12/21/2011,0,0,0,0,0,73370,6070,73370,0.053183091,0.7337
12/22/2011,81500,115100,31900,61480,0,-218950,6090,71030,-0.031893144,0.7103
12/23/2011,0,0,0,0,0,72130,6110,72130,0.015486414,0.7213
12/27/2011,0,0,31660,62480,93080,-115705,6125,71515,-0.008526272,0.71515
12/28/2011,0,113420,0,0,0,-36385,6145,77035,0.077186604,0.77035
12/29/2011,0,0,0,0,93180,-16415,6155,76765,-0.0035049,0.76765
12/30/2011,82120,0,30720,0,0,-34090,6170,78750,0.025858138,0.7875
1/3/2012,0,113200,0,0,90060,-126090,6190,77170,-0.020063492,0.7717
1/4/2012,81920,0,30860,64000,0,-99555,6215,77225,0.000712712,0.77225
1/5/2012,0,112700,0,0,89880,-124980,6240,77600,0.00485594,0.776
1/6/2012,82340,0,31800,65580,0,-105465,6265,74255,-0.04310567,0.74255
1/9/2012,0,110000,0,0,89900,-124730,6290,75170,0.012322403,0.7517
1/10/2012,0,0,31760,0,0,43915,6305,75675,0.006718106,0.75675
1/11/2012,76100,110100,0,0,0,-112120,6320,74080,-0.021076974,0.7408
1/12/2012,0,0,31680,65920,90220,-111925,6345,75895,0.02450054,0.75895
1/13/2012,76220,110000,0,0,0,-115150,6370,71070,-0.063574676,0.7107
1/17/2012,0,0,33520,64960,0,-21050,6390,77430,0.089489236,0.7743
1/18/2012,0,0,0,0,90900,-6905,6405,83995,0.084786259,0.83995
1/19/2012,78460,111020,0,69320,0,-184105,6425,74695,-0.110720876,0.74695
1/20/2012,0,0,34840,0,0,53295,6445,88135,0.179931722,0.88135
1/23/2012,77960,0,0,0,0,5745,6455,83705,-0.0502638,0.83705
1/24/2012,0,113200,0,68500,89800,-192235,6475,79265,-0.053043426,0.79265
1/25/2012,0,0,0,0,0,86770,6490,86770,0.094682394,0.8677
1/26/2012,79640,0,35500,0,90640,-123625,6505,82155,-0.053186585,0.82155
1/27/2012,0,0,0,0,0,87980,6520,87980,0.070902562,0.8798
1/30/2012,0,0,35160,69080,90080,-108115,6535,86205,-0.02017504,0.86205
1/31/2012,79200,0,0,0,0,-675,6555,78525,-0.08908996,0.78525
2/1/2012,0,120040,34940,71300,0,-136815,6575,89465,0.139318688,0.89465
2/2/2012,0,0,0,0,88560,-4255,6595,84305,-0.057676186,0.84305
2/3/2012,0,0,0,0,0,84140,6600,84140,-0.001957179,0.8414
2/6/2012,83080,119540,0,71080,88400,-278900,6620,83200,-0.011171856,0.832
2/7/2012,0,0,35360,0,0,50335,6645,85695,0.029987981,0.85695
2/8/2012,86740,0,0,0,0,-2695,6655,84045,-0.019254332,0.84045
2/9/2012,0,0,36100,0,89360,-40650,6670,84810,0.009102267,0.8481
